date,geography,indicator,value
2021-07,Nova Scotia,Population,999908
2021-07,New Brunswick,Population,790802
2021-07,Quebec,Population,8572020
2021-07,Ontario,Population,14842488
2021-07,Manitoba,Population,1391924
2021-07,Saskatchewan,Population,1167711
2021-07,Alberta,Population,4431531
2021-07,British Columbia,Population,5226665
2021-07,Yukon,Population,42961
2021-07,Northwest Territories,Population,44579
2021-07,Nunavut,Population,40086
2021-10,Canada,Population,38460257
2021-10,Newfoundland and Labrador,Population,528342
2021-10,Prince Edward Island,Population,163580
2021-10,Nova Scotia,Population,1006562
2021-10,New Brunswick,Population,795691
2021-10,Quebec,Population,8604508
2021-10,Ontario,Population,14947417
2021-10,Manitoba,Population,1396656
2021-10,Saskatchewan,Population,1168934
2021-10,Alberta,Population,4451129
2021-10,British Columbia,Population,5269491
2021-10,Yukon,Population,43129
2021-10,Northwest Territories,Population,44573
2021-10,Nunavut,Population,40245
2022-01,Canada,Population,38565380
2022-01,Newfoundland and Labrador,Population,529008
2022-01,Prince Edward Island,Population,164058
2022-01,Nova Scotia,Population,1009355
2022-01,New Brunswick,Population,798414
2022-01,Quebec,Population,8613282
2022-01,Ontario,Population,14997903
2022-01,Manitoba,Population,1400367
2022-01,Saskatchewan,Population,1171063
2022-01,Alberta,Population,4466136
2022-01,British Columbia,Population,5287664
2022-01,Yukon,Population,43046
2022-01,Northwest Territories,Population,44741
2022-01,Nunavut,Population,40343
2022-04,Canada,Population,38693009
2022-04,Newfoundland and Labrador,Population,529054
2022-04,Prince Edward Island,Population,165396
2022-04,Nova Scotia,Population,1013351
2022-04,New Brunswick,Population,801319
2022-04,Quebec,Population,8628480
2022-04,Ontario,Population,15051975
2022-04,Manitoba,Population,1404837
2022-04,Saskatchewan,Population,1173461
2022-04,Alberta,Population,4482503
2022-04,British Columbia,Population,5313881
2022-04,Yukon,Population,43400
2022-04,Northwest Territories,Population,44773
2022-04,Nunavut,Population,40579
2022-07,Canada,Population,38950132
2022-07,Newfoundland and Labrador,Population,531257
2022-07,Prince Edward Island,Population,167200
2022-07,Nova Scotia,Population,1024034
2022-07,New Brunswick,Population,808869
2022-07,Quebec,Population,8669963
2022-07,Ontario,Population,15155836
2022-07,Manitoba,Population,1413498
2022-07,Saskatchewan,Population,1178796
2022-07,Alberta,Population,4512731
2022-07,British Columbia,Population,5358845
2022-07,Yukon,Population,43869
2022-07,Northwest Territories,Population,44631
2022-07,Nunavut,Population,40603
2022-10,Canada,Population,39284491
2022-10,Newfoundland and Labrador,Population,533194
2022-10,Prince Edward Island,Population,168939
2022-10,Nova Scotia,Population,1033146
2022-10,New Brunswick,Population,816420
2022-10,Quebec,Population,8718914
2022-10,Ontario,Population,15305369
2022-10,Manitoba,Population,1424475
2022-10,Saskatchewan,Population,1188295
2022-10,Alberta,Population,4560275
2022-10,British Columbia,Population,5406059
2022-10,Yukon,Population,44169
2022-10,Northwest Territories,Population,44559
2022-10,Nunavut,Population,40677
2023-01,Canada,Population,39501329
2023-01,Newfoundland and Labrador,Population,535147
2023-01,Prince Edward Island,Population,169942
2023-01,Nova Scotia,Population,1036868
2023-01,New Brunswick,Population,819414
2023-01,Quebec,Population,8742975
2023-01,Ontario,Population,15407970
2023-01,Manitoba,Population,1433655
2023-01,Saskatchewan,Population,1195840
2023-01,Alberta,Population,4596901
2023-01,British Columbia,Population,5432939
2023-01,Yukon,Population,44478
2023-01,Northwest Territories,Population,44403
2023-01,Nunavut,Population,40797
2023-04,Canada,Population,39727297
2023-04,Newfoundland and Labrador,Population,536635
2023-04,Prince Edward Island,Population,171736
2023-04,Nova Scotia,Population,1043723
2023-04,New Brunswick,Population,824150
2023-04,Quebec,Population,8772140
2023-04,Ontario,Population,15495050
2023-04,Manitoba,Population,1444049
2023-04,Saskatchewan,Population,1201624
2023-04,Alberta,Population,4641615
2023-04,British Columbia,Population,5466566
2023-04,Yukon,Population,44823
2023-04,Northwest Territories,Population,44402
2023-04,Nunavut,Population,40784
2023-07,Canada,Population,40049088
2023-07,Newfoundland and Labrador,Population,538789
2023-07,Prince Edward Island,Population,173734
2023-07,Nova Scotia,Population,1053005
2023-07,New Brunswick,Population,831103
2023-07,Quebec,Population,8821696
2023-07,Ontario,Population,15632481
2023-07,Manitoba,Population,1453202
2023-07,Saskatchewan,Population,1210257
2023-07,Alberta,Population,4688576
2023-07,British Columbia,Population,5515296
2023-07,Yukon,Population,45419
2023-07,Northwest Territories,Population,44614
2023-07,Nunavut,Population,40916
2023-10,Canada,Population,40467722
2023-10,Newfoundland and Labrador,Population,541126
2023-10,Prince Edward Island,Population,176173
2023-10,Nova Scotia,Population,1062825
2023-10,New Brunswick,Population,840130
2023-10,Quebec,Population,8882501
2023-10,Ontario,Population,15823956
2023-10,Manitoba,Population,1462439
2023-10,Saskatchewan,Population,1222152
2023-10,Alberta,Population,4752173
2023-10,British Columbia,Population,5572694
2023-10,Yukon,Population,45898
2023-10,Northwest Territories,Population,44566
2023-10,Nunavut,Population,41089
2024-01,Canada,Population,40724526
2024-01,Newfoundland and Labrador,Population,542449
2024-01,Prince Edward Island,Population,176757
2024-01,Nova Scotia,Population,1067878
2024-01,New Brunswick,Population,844859
2024-01,Quebec,Population,8909038
2024-01,Ontario,Population,15946146
2024-01,Manitoba,Population,1472261
2024-01,Saskatchewan,Population,1230316
2024-01,Alberta,Population,4801806
2024-01,British Columbia,Population,5601024
2024-01,Yukon,Population,46286
2024-01,Northwest Territories,Population,44655
2024-01,Nunavut,Population,41051
2024-04,Canada,Population,40990297
2024-04,Newfoundland and Labrador,Population,544318
2024-04,Prince Edward Island,Population,178022
2024-04,Nova Scotia,Population,1074020
2024-04,New Brunswick,Population,850930
2024-04,Quebec,Population,8945468
2024-04,Ontario,Population,16046534
2024-04,Manitoba,Population,1483553
2024-04,Saskatchewan,Population,1238591
2024-04,Alberta,Population,4857695
2024-04,British Columbia,Population,5638043
2024-04,Yukon,Population,46965
2024-04,Northwest Territories,Population,45021
2024-04,Nunavut,Population,41137
2024-07,Canada,Population,41262329
2024-07,Newfoundland and Labrador,Population,546869
2024-07,Prince Edward Island,Population,179709
2024-07,Nova Scotia,Population,1082769
2024-07,New Brunswick,Population,858293
2024-07,Quebec,Population,8995474
2024-07,Ontario,Population,16144797
2024-07,Manitoba,Population,1492144
2024-07,Saskatchewan,Population,1247868
2024-07,Alberta,Population,4909030
2024-07,British Columbia,Population,5671114
2024-07,Yukon,Population,47595
2024-07,Northwest Territories,Population,45257
2024-07,Nunavut,Population,41410
2024-10,Canada,Population,41494132
2024-10,Newfoundland and Labrador,Population,548402
2024-10,Prince Edward Island,Population,180877
2024-10,Nova Scotia,Population,1088273
2024-10,New Brunswick,Population,863841
2024-10,Quebec,Population,9038268
2024-10,Ontario,Population,16228152
2024-10,Manitoba,Population,1500464
2024-10,Saskatchewan,Population,1256983
2024-10,Alberta,Population,4957075
2024-10,British Columbia,Population,5696852
2024-10,Yukon,Population,47939
2024-10,Northwest Territories,Population,45520
2024-10,Nunavut,Population,41486
2025-01,Canada,Population,41574517
2025-01,Newfoundland and Labrador,Population,548842
2025-01,Prince Edward Island,Population,180686
2025-01,Nova Scotia,Population,1089187
2025-01,New Brunswick,Population,865945
2025-01,Quebec,Population,9043463
2025-01,Ontario,Population,16255550
2025-01,Manitoba,Population,1505644
2025-01,Saskatchewan,Population,1261524
2025-01,Alberta,Population,4988181
2025-01,British Columbia,Population,5699989
2025-01,Yukon,Population,48176
2025-01,Northwest Territories,Population,45679
2025-01,Nunavut,Population,41651
2025-04,Canada,Population,41604555
2025-04,Newfoundland and Labrador,Population,549456
2025-04,Prince Edward Island,Population,181289
2025-04,Nova Scotia,Population,1091037
2025-04,New Brunswick,Population,867014
2025-04,Quebec,Population,9041123
2025-04,Ontario,Population,16256538
2025-04,Manitoba,Population,1508031
2025-04,Saskatchewan,Population,1264537
2025-04,Alberta,Population,5010078
2025-04,British Columbia,Population,5699690
2025-04,Yukon,Population,48089
2025-04,Northwest Territories,Population,45875
2025-04,Nunavut,Population,41798
2025-07,Canada,Population,41651653
2025-07,Newfoundland and Labrador,Population,549911
2025-07,Prince Edward Island,Population,182657
2025-07,Nova Scotia,Population,1093245
2025-07,New Brunswick,Population,869682
2025-07,Quebec,Population,9058297
2025-07,Ontario,Population,16258260
2025-07,Manitoba,Population,1509702
2025-07,Saskatchewan,Population,1266959
2025-07,Alberta,Population,5029346
2025-07,British Columbia,Population,5697536
2025-07,Yukon,Population,48278
2025-07,Northwest Territories,Population,45950
2025-07,Nunavut,Population,41830
2025-10,Canada,Population,41575585
2025-10,Newfoundland and Labrador,Population,549738
2025-10,Prince Edward Island,Population,182508
2025-10,Nova Scotia,Population,1091857
2025-10,New Brunswick,Population,868630
2025-10,Quebec,Population,9058089
2025-10,Ontario,Population,16191372
2025-10,Manitoba,Population,1507057
2025-10,Saskatchewan,Population,1266234
2025-10,Alberta,Population,5040871
2025-10,British Columbia,Population,5683201
2025-10,Yukon,Population,48261
2025-10,Northwest Territories,Population,45848
2025-10,Nunavut,Population,41919
2026-01,Canada,Population,41472081
2026-01,Newfoundland and Labrador,Population,548557
2026-01,Prince Edward Island,Population,182001
2026-01,Nova Scotia,Population,1090074
2026-01,New Brunswick,Population,867383
2026-01,Quebec,Population,9033887
2026-01,Ontario,Population,16136480
2026-01,Manitoba,Population,1505117
2026-01,Saskatchewan,Population,1265936
2026-01,Alberta,Population,5048151
2026-01,British Columbia,Population,5658528
2026-01,Yukon,Population,48218
2026-01,Northwest Territories,Population,45803
2026-01,Nunavut,Population,41946
2026-04,Canada,Population,41417056
2026-04,Newfoundland and Labrador,Population,547910
2026-04,Prince Edward Island,Population,181715
2026-04,Nova Scotia,Population,1090852
2026-04,New Brunswick,Population,866497
2026-04,Quebec,Population,9016222
2026-04,Ontario,Population,16103890
2026-04,Manitoba,Population,1503865
2026-04,Saskatchewan,Population,1266092
2026-04,Alberta,Population,5057077
2026-04,British Columbia,Population,5646420
2026-04,Yukon,Population,48493
2026-04,Northwest Territories,Population,45808
2026-04,Nunavut,Population,42215
