date,geography,indicator,value
1976-08,"Edmonton, Alberta",All-items,31.7
1976-08,"Calgary, Alberta",All-items,31.0
1976-08,"Vancouver, British Columbia",All-items,33.3
1976-09,Canada,All-items,31.5
1976-09,"St. John's, Newfoundland and Labrador",All-items,33.4
1976-09,"Charlottetown and Summerside, Prince Edward Island",All-items,33.8
1976-09,"Halifax, Nova Scotia",All-items,32.7
1976-09,"Saint John, New Brunswick",All-items,32.7
1976-09,"Québec, Quebec",All-items,31.9
1976-09,"Montréal, Quebec",All-items,31.7
1976-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,31.1
1976-09,"Toronto, Ontario",All-items,30.3
1976-09,"Thunder Bay, Ontario",All-items,32.4
1976-09,"Winnipeg, Manitoba",All-items,31.6
1976-09,"Regina, Saskatchewan",All-items,31.3
1976-09,"Saskatoon, Saskatchewan",All-items,32.1
1976-09,"Edmonton, Alberta",All-items,31.9
1976-09,"Calgary, Alberta",All-items,31.2
1976-09,"Vancouver, British Columbia",All-items,33.6
1976-10,Canada,All-items,31.7
1976-10,"St. John's, Newfoundland and Labrador",All-items,33.5
1976-10,"Charlottetown and Summerside, Prince Edward Island",All-items,34.1
1976-10,"Halifax, Nova Scotia",All-items,32.8
1976-10,"Saint John, New Brunswick",All-items,32.7
1976-10,"Québec, Quebec",All-items,32.1
1976-10,"Montréal, Quebec",All-items,31.8
1976-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,31.4
1976-10,"Toronto, Ontario",All-items,30.5
1976-10,"Thunder Bay, Ontario",All-items,32.7
1976-10,"Winnipeg, Manitoba",All-items,31.9
1976-10,"Regina, Saskatchewan",All-items,31.7
1976-10,"Saskatoon, Saskatchewan",All-items,32.3
1976-10,"Edmonton, Alberta",All-items,32.2
1976-10,"Calgary, Alberta",All-items,31.6
1976-10,"Vancouver, British Columbia",All-items,33.9
1976-11,Canada,All-items,31.8
1976-11,"St. John's, Newfoundland and Labrador",All-items,33.6
1976-11,"Charlottetown and Summerside, Prince Edward Island",All-items,34.1
1976-11,"Halifax, Nova Scotia",All-items,33.0
1976-11,"Saint John, New Brunswick",All-items,32.9
1976-11,"Québec, Quebec",All-items,32.4
1976-11,"Montréal, Quebec",All-items,32.0
1976-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,31.5
1976-11,"Toronto, Ontario",All-items,30.6
1976-11,"Thunder Bay, Ontario",All-items,32.6
1976-11,"Winnipeg, Manitoba",All-items,32.0
1976-11,"Regina, Saskatchewan",All-items,31.9
1976-11,"Saskatoon, Saskatchewan",All-items,32.4
1976-11,"Edmonton, Alberta",All-items,32.4
1976-11,"Calgary, Alberta",All-items,31.6
1976-11,"Vancouver, British Columbia",All-items,33.8
1976-12,Canada,All-items,31.9
1976-12,"St. John's, Newfoundland and Labrador",All-items,33.7
1976-12,"Charlottetown and Summerside, Prince Edward Island",All-items,34.2
1976-12,"Halifax, Nova Scotia",All-items,33.0
1976-12,"Saint John, New Brunswick",All-items,33.1
1976-12,"Québec, Quebec",All-items,32.5
1976-12,"Montréal, Quebec",All-items,32.2
1976-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,31.7
1976-12,"Toronto, Ontario",All-items,30.7
1976-12,"Thunder Bay, Ontario",All-items,32.6
1976-12,"Winnipeg, Manitoba",All-items,32.1
1976-12,"Regina, Saskatchewan",All-items,32.0
1976-12,"Saskatoon, Saskatchewan",All-items,32.6
1976-12,"Edmonton, Alberta",All-items,32.5
1976-12,"Calgary, Alberta",All-items,31.8
1976-12,"Vancouver, British Columbia",All-items,33.8
1977-01,Canada,All-items,32.2
1977-01,"St. John's, Newfoundland and Labrador",All-items,34.0
1977-01,"Charlottetown and Summerside, Prince Edward Island",All-items,34.5
1977-01,"Halifax, Nova Scotia",All-items,33.1
1977-01,"Saint John, New Brunswick",All-items,33.2
1977-01,"Québec, Quebec",All-items,32.8
1977-01,"Montréal, Quebec",All-items,32.6
1977-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,31.9
1977-01,"Toronto, Ontario",All-items,30.9
1977-01,"Thunder Bay, Ontario",All-items,32.8
1977-01,"Winnipeg, Manitoba",All-items,32.4
1977-01,"Regina, Saskatchewan",All-items,32.1
1977-01,"Saskatoon, Saskatchewan",All-items,32.7
1977-01,"Edmonton, Alberta",All-items,32.7
1977-01,"Calgary, Alberta",All-items,32.1
1977-01,"Vancouver, British Columbia",All-items,34.1
1977-02,Canada,All-items,32.4
1977-02,"St. John's, Newfoundland and Labrador",All-items,34.1
1977-02,"Charlottetown and Summerside, Prince Edward Island",All-items,34.7
1977-02,"Halifax, Nova Scotia",All-items,33.5
1977-02,"Saint John, New Brunswick",All-items,33.6
1977-02,"Québec, Quebec",All-items,33.1
1977-02,"Montréal, Quebec",All-items,32.9
1977-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,32.3
1977-02,"Toronto, Ontario",All-items,31.3
1977-02,"Thunder Bay, Ontario",All-items,33.1
1977-02,"Winnipeg, Manitoba",All-items,32.7
1977-02,"Regina, Saskatchewan",All-items,32.5
1977-02,"Saskatoon, Saskatchewan",All-items,32.9
1977-02,"Edmonton, Alberta",All-items,33.1
1977-02,"Calgary, Alberta",All-items,32.3
1977-02,"Vancouver, British Columbia",All-items,34.3
1977-03,Canada,All-items,32.8
1977-03,"St. John's, Newfoundland and Labrador",All-items,34.5
1977-03,"Charlottetown and Summerside, Prince Edward Island",All-items,35.1
1977-03,"Halifax, Nova Scotia",All-items,33.9
1977-03,"Saint John, New Brunswick",All-items,34.0
1977-03,"Québec, Quebec",All-items,33.3
1977-03,"Montréal, Quebec",All-items,33.2
1977-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,32.6
1977-03,"Toronto, Ontario",All-items,31.6
1977-03,"Thunder Bay, Ontario",All-items,33.5
1977-03,"Winnipeg, Manitoba",All-items,33.0
1977-03,"Regina, Saskatchewan",All-items,32.9
1977-03,"Saskatoon, Saskatchewan",All-items,33.5
1977-03,"Edmonton, Alberta",All-items,33.6
1977-03,"Calgary, Alberta",All-items,32.7
1977-03,"Vancouver, British Columbia",All-items,34.6
1977-04,Canada,All-items,33.0
1977-04,"St. John's, Newfoundland and Labrador",All-items,34.7
1977-04,"Charlottetown and Summerside, Prince Edward Island",All-items,35.3
1977-04,"Halifax, Nova Scotia",All-items,34.4
1977-04,"Saint John, New Brunswick",All-items,34.3
1977-04,"Québec, Quebec",All-items,33.6
1977-04,"Montréal, Quebec",All-items,33.3
1977-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,32.8
1977-04,"Toronto, Ontario",All-items,31.8
1977-04,"Thunder Bay, Ontario",All-items,34.0
1977-04,"Winnipeg, Manitoba",All-items,33.2
1977-04,"Regina, Saskatchewan",All-items,33.2
1977-04,"Saskatoon, Saskatchewan",All-items,33.8
1977-04,"Edmonton, Alberta",All-items,33.8
1977-04,"Calgary, Alberta",All-items,33.1
1977-04,"Vancouver, British Columbia",All-items,34.8
1977-05,Canada,All-items,33.4
1977-05,"St. John's, Newfoundland and Labrador",All-items,34.9
1977-05,"Charlottetown and Summerside, Prince Edward Island",All-items,35.7
1977-05,"Halifax, Nova Scotia",All-items,34.6
1977-05,"Saint John, New Brunswick",All-items,34.4
1977-05,"Québec, Quebec",All-items,33.8
1977-05,"Montréal, Quebec",All-items,33.5
1977-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,33.0
1977-05,"Toronto, Ontario",All-items,32.0
1977-05,"Thunder Bay, Ontario",All-items,34.2
1977-05,"Winnipeg, Manitoba",All-items,33.3
1977-05,"Regina, Saskatchewan",All-items,33.5
1977-05,"Saskatoon, Saskatchewan",All-items,34.0
1977-05,"Edmonton, Alberta",All-items,34.0
1977-05,"Calgary, Alberta",All-items,33.3
1977-05,"Vancouver, British Columbia",All-items,34.9
1977-06,Canada,All-items,33.5
1977-06,"St. John's, Newfoundland and Labrador",All-items,35.2
1977-06,"Charlottetown and Summerside, Prince Edward Island",All-items,36.0
1977-06,"Halifax, Nova Scotia",All-items,34.9
1977-06,"Saint John, New Brunswick",All-items,34.7
1977-06,"Québec, Quebec",All-items,34.2
1977-06,"Montréal, Quebec",All-items,33.7
1977-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,33.3
1977-06,"Toronto, Ontario",All-items,32.3
1977-06,"Thunder Bay, Ontario",All-items,34.5
1977-06,"Winnipeg, Manitoba",All-items,33.6
1977-06,"Regina, Saskatchewan",All-items,33.7
1977-06,"Saskatoon, Saskatchewan",All-items,34.3
1977-06,"Edmonton, Alberta",All-items,34.1
1977-06,"Calgary, Alberta",All-items,33.4
1977-06,"Vancouver, British Columbia",All-items,35.2
1977-07,Canada,All-items,33.9
1977-07,"St. John's, Newfoundland and Labrador",All-items,35.6
1977-07,"Charlottetown and Summerside, Prince Edward Island",All-items,36.4
1977-07,"Halifax, Nova Scotia",All-items,35.1
1977-07,"Saint John, New Brunswick",All-items,34.9
1977-07,"Québec, Quebec",All-items,34.5
1977-07,"Montréal, Quebec",All-items,34.1
1977-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,33.5
1977-07,"Toronto, Ontario",All-items,32.5
1977-07,"Thunder Bay, Ontario",All-items,34.8
1977-07,"Winnipeg, Manitoba",All-items,33.8
1977-07,"Regina, Saskatchewan",All-items,33.9
1977-07,"Saskatoon, Saskatchewan",All-items,34.4
1977-07,"Edmonton, Alberta",All-items,34.4
1977-07,"Calgary, Alberta",All-items,33.6
1977-07,"Vancouver, British Columbia",All-items,35.4
1977-08,Canada,All-items,33.9
1977-08,"St. John's, Newfoundland and Labrador",All-items,35.8
1977-08,"Charlottetown and Summerside, Prince Edward Island",All-items,36.6
1977-08,"Halifax, Nova Scotia",All-items,35.2
1977-08,"Saint John, New Brunswick",All-items,35.1
1977-08,"Québec, Quebec",All-items,34.7
1977-08,"Montréal, Quebec",All-items,34.3
1977-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,33.6
1977-08,"Toronto, Ontario",All-items,32.6
1977-08,"Thunder Bay, Ontario",All-items,35.0
1977-08,"Winnipeg, Manitoba",All-items,34.2
1977-08,"Regina, Saskatchewan",All-items,34.4
1977-08,"Saskatoon, Saskatchewan",All-items,34.8
1977-08,"Edmonton, Alberta",All-items,34.7
1977-08,"Calgary, Alberta",All-items,33.9
1977-08,"Vancouver, British Columbia",All-items,35.6
1977-09,Canada,All-items,34.2
1977-09,"St. John's, Newfoundland and Labrador",All-items,35.9
1977-09,"Charlottetown and Summerside, Prince Edward Island",All-items,36.7
1977-09,"Halifax, Nova Scotia",All-items,35.4
1977-09,"Saint John, New Brunswick",All-items,35.4
1977-09,"Québec, Quebec",All-items,34.9
1977-09,"Montréal, Quebec",All-items,34.5
1977-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,33.7
1977-09,"Toronto, Ontario",All-items,32.8
1977-09,"Thunder Bay, Ontario",All-items,35.1
1977-09,"Winnipeg, Manitoba",All-items,34.3
1977-09,"Regina, Saskatchewan",All-items,34.4
1977-09,"Saskatoon, Saskatchewan",All-items,34.9
1977-09,"Edmonton, Alberta",All-items,34.9
1977-09,"Calgary, Alberta",All-items,33.9
1977-09,"Vancouver, British Columbia",All-items,35.7
1977-10,Canada,All-items,34.5
1977-10,"St. John's, Newfoundland and Labrador",All-items,36.0
1977-10,"Charlottetown and Summerside, Prince Edward Island",All-items,37.0
1977-10,"Halifax, Nova Scotia",All-items,35.6
1977-10,"Saint John, New Brunswick",All-items,35.5
1977-10,"Québec, Quebec",All-items,35.1
1977-10,"Montréal, Quebec",All-items,34.7
1977-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,34.1
1977-10,"Toronto, Ontario",All-items,33.2
1977-10,"Thunder Bay, Ontario",All-items,35.5
1977-10,"Winnipeg, Manitoba",All-items,34.6
1977-10,"Regina, Saskatchewan",All-items,35.0
1977-10,"Saskatoon, Saskatchewan",All-items,35.4
1977-10,"Edmonton, Alberta",All-items,35.3
1977-10,"Calgary, Alberta",All-items,34.3
1977-10,"Vancouver, British Columbia",All-items,36.0
1977-11,Canada,All-items,34.7
1977-11,"St. John's, Newfoundland and Labrador",All-items,36.2
1977-11,"Charlottetown and Summerside, Prince Edward Island",All-items,37.1
1977-11,"Halifax, Nova Scotia",All-items,35.8
1977-11,"Saint John, New Brunswick",All-items,35.8
1977-11,"Québec, Quebec",All-items,35.3
1977-11,"Montréal, Quebec",All-items,34.9
1977-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,34.3
1977-11,"Toronto, Ontario",All-items,33.3
1977-11,"Thunder Bay, Ontario",All-items,35.7
1977-11,"Winnipeg, Manitoba",All-items,34.9
1977-11,"Regina, Saskatchewan",All-items,35.3
1977-11,"Saskatoon, Saskatchewan",All-items,35.7
1977-11,"Edmonton, Alberta",All-items,35.6
1977-11,"Calgary, Alberta",All-items,34.6
1977-11,"Vancouver, British Columbia",All-items,36.2
1977-12,Canada,All-items,34.9
1977-12,"St. John's, Newfoundland and Labrador",All-items,36.5
1977-12,"Charlottetown and Summerside, Prince Edward Island",All-items,37.3
1977-12,"Halifax, Nova Scotia",All-items,36.0
1977-12,"Saint John, New Brunswick",All-items,36.0
1977-12,"Québec, Quebec",All-items,35.5
1977-12,"Montréal, Quebec",All-items,35.3
1977-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,34.6
1977-12,"Toronto, Ontario",All-items,33.7
1977-12,"Thunder Bay, Ontario",All-items,35.9
1977-12,"Winnipeg, Manitoba",All-items,35.0
1977-12,"Regina, Saskatchewan",All-items,35.5
1977-12,"Saskatoon, Saskatchewan",All-items,35.7
1977-12,"Edmonton, Alberta",All-items,35.9
1977-12,"Calgary, Alberta",All-items,34.7
1977-12,"Vancouver, British Columbia",All-items,36.4
1978-01,Canada,All-items,35.1
1978-01,"St. John's, Newfoundland and Labrador",All-items,36.6
1978-01,"Charlottetown and Summerside, Prince Edward Island",All-items,37.3
1978-01,"Halifax, Nova Scotia",All-items,36.0
1978-01,"Saint John, New Brunswick",All-items,36.0
1978-01,"Québec, Quebec",All-items,35.6
1978-01,"Montréal, Quebec",All-items,35.3
1978-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,34.8
1978-01,"Toronto, Ontario",All-items,33.8
1978-01,"Thunder Bay, Ontario",All-items,36.1
1978-01,"Winnipeg, Manitoba",All-items,35.1
1978-01,"Regina, Saskatchewan",All-items,35.6
1978-01,"Saskatoon, Saskatchewan",All-items,35.9
1978-01,"Edmonton, Alberta",All-items,36.0
1978-01,"Calgary, Alberta",All-items,34.7
1978-01,"Vancouver, British Columbia",All-items,36.7
1978-02,Canada,All-items,35.4
1978-02,"St. John's, Newfoundland and Labrador",All-items,36.7
1978-02,"Charlottetown and Summerside, Prince Edward Island",All-items,37.5
1978-02,"Halifax, Nova Scotia",All-items,36.3
1978-02,"Saint John, New Brunswick",All-items,36.3
1978-02,"Québec, Quebec",All-items,35.8
1978-02,"Montréal, Quebec",All-items,35.6
1978-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,35.0
1978-02,"Toronto, Ontario",All-items,33.9
1978-02,"Thunder Bay, Ontario",All-items,36.1
1978-02,"Winnipeg, Manitoba",All-items,35.4
1978-02,"Regina, Saskatchewan",All-items,35.8
1978-02,"Saskatoon, Saskatchewan",All-items,36.0
1978-02,"Edmonton, Alberta",All-items,36.3
1978-02,"Calgary, Alberta",All-items,35.0
1978-02,"Vancouver, British Columbia",All-items,36.8
1978-03,Canada,All-items,35.7
1978-03,"St. John's, Newfoundland and Labrador",All-items,37.2
1978-03,"Charlottetown and Summerside, Prince Edward Island",All-items,38.0
1978-03,"Halifax, Nova Scotia",All-items,36.6
1978-03,"Saint John, New Brunswick",All-items,36.6
1978-03,"Québec, Quebec",All-items,36.2
1978-03,"Montréal, Quebec",All-items,36.0
1978-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,35.4
1978-03,"Toronto, Ontario",All-items,34.2
1978-03,"Thunder Bay, Ontario",All-items,36.5
1978-03,"Winnipeg, Manitoba",All-items,35.9
1978-03,"Regina, Saskatchewan",All-items,36.1
1978-03,"Saskatoon, Saskatchewan",All-items,36.3
1978-03,"Edmonton, Alberta",All-items,36.5
1978-03,"Calgary, Alberta",All-items,35.5
1978-03,"Vancouver, British Columbia",All-items,37.1
1978-04,Canada,All-items,35.8
1978-04,"St. John's, Newfoundland and Labrador",All-items,37.4
1978-04,"Charlottetown and Summerside, Prince Edward Island",All-items,38.2
1978-04,"Halifax, Nova Scotia",All-items,36.8
1978-04,"Saint John, New Brunswick",All-items,36.8
1978-04,"Québec, Quebec",All-items,36.2
1978-04,"Montréal, Quebec",All-items,36.0
1978-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,35.5
1978-04,"Toronto, Ontario",All-items,34.3
1978-04,"Thunder Bay, Ontario",All-items,36.6
1978-04,"Winnipeg, Manitoba",All-items,35.8
1978-04,"Regina, Saskatchewan",All-items,36.4
1978-04,"Saskatoon, Saskatchewan",All-items,36.5
1978-04,"Edmonton, Alberta",All-items,36.8
1978-04,"Calgary, Alberta",All-items,35.7
1978-04,"Vancouver, British Columbia",All-items,37.3
1978-05,Canada,All-items,36.3
1978-05,"St. John's, Newfoundland and Labrador",All-items,37.7
1978-05,"Charlottetown and Summerside, Prince Edward Island",All-items,38.5
1978-05,"Halifax, Nova Scotia",All-items,37.0
1978-05,"Saint John, New Brunswick",All-items,37.1
1978-05,"Québec, Quebec",All-items,36.7
1978-05,"Montréal, Quebec",All-items,36.5
1978-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,35.9
1978-05,"Toronto, Ontario",All-items,34.7
1978-05,"Thunder Bay, Ontario",All-items,37.0
1978-05,"Winnipeg, Manitoba",All-items,36.2
1978-05,"Regina, Saskatchewan",All-items,36.8
1978-05,"Saskatoon, Saskatchewan",All-items,36.7
1978-05,"Edmonton, Alberta",All-items,37.2
1978-05,"Calgary, Alberta",All-items,36.0
1978-05,"Vancouver, British Columbia",All-items,37.8
1978-06,Canada,All-items,36.6
1978-06,"St. John's, Newfoundland and Labrador",All-items,37.8
1978-06,"Charlottetown and Summerside, Prince Edward Island",All-items,38.8
1978-06,"Halifax, Nova Scotia",All-items,37.4
1978-06,"Saint John, New Brunswick",All-items,37.3
1978-06,"Québec, Quebec",All-items,36.8
1978-06,"Montréal, Quebec",All-items,36.7
1978-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,36.1
1978-06,"Toronto, Ontario",All-items,35.1
1978-06,"Thunder Bay, Ontario",All-items,37.1
1978-06,"Winnipeg, Manitoba",All-items,36.4
1978-06,"Regina, Saskatchewan",All-items,37.0
1978-06,"Saskatoon, Saskatchewan",All-items,37.0
1978-06,"Edmonton, Alberta",All-items,37.5
1978-06,"Calgary, Alberta",All-items,36.3
1978-06,"Vancouver, British Columbia",All-items,38.0
1978-07,Canada,All-items,37.1
1978-07,"St. John's, Newfoundland and Labrador",All-items,38.5
1978-07,"Charlottetown and Summerside, Prince Edward Island",All-items,39.4
1978-07,"Halifax, Nova Scotia",All-items,37.7
1978-07,"Saint John, New Brunswick",All-items,37.8
1978-07,"Québec, Quebec",All-items,37.4
1978-07,"Montréal, Quebec",All-items,37.3
1978-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,36.6
1978-07,"Toronto, Ontario",All-items,35.7
1978-07,"Thunder Bay, Ontario",All-items,37.5
1978-07,"Winnipeg, Manitoba",All-items,36.9
1978-07,"Regina, Saskatchewan",All-items,37.5
1978-07,"Saskatoon, Saskatchewan",All-items,37.5
1978-07,"Edmonton, Alberta",All-items,37.7
1978-07,"Calgary, Alberta",All-items,36.6
1978-07,"Vancouver, British Columbia",All-items,38.3
1978-08,Canada,All-items,37.2
1978-08,"St. John's, Newfoundland and Labrador",All-items,38.6
1978-08,"Charlottetown and Summerside, Prince Edward Island",All-items,39.5
1978-08,"Halifax, Nova Scotia",All-items,38.0
1978-08,"Saint John, New Brunswick",All-items,38.1
1978-08,"Québec, Quebec",All-items,37.6
1978-08,"Montréal, Quebec",All-items,37.4
1978-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,36.4
1978-08,"Toronto, Ontario",All-items,35.6
1978-08,"Thunder Bay, Ontario",All-items,37.7
1978-08,"Winnipeg, Manitoba",All-items,37.0
1978-08,"Regina, Saskatchewan",All-items,37.4
1978-08,"Saskatoon, Saskatchewan",All-items,37.5
1978-08,"Edmonton, Alberta",All-items,37.8
1978-08,"Calgary, Alberta",All-items,36.6
1978-08,"Vancouver, British Columbia",All-items,38.4
1978-09,Canada,All-items,37.1
1978-09,Newfoundland and Labrador,All-items,38.6
1978-09,"St. John's, Newfoundland and Labrador",All-items,38.5
1978-09,Prince Edward Island,All-items,39.3
1978-09,"Charlottetown and Summerside, Prince Edward Island",All-items,39.5
1978-09,Nova Scotia,All-items,38.2
1978-09,"Halifax, Nova Scotia",All-items,38.0
1978-09,New Brunswick,All-items,38.2
1978-09,"Saint John, New Brunswick",All-items,38.1
1978-09,Quebec,All-items,37.6
1978-09,"Québec, Quebec",All-items,37.5
1978-09,"Montréal, Quebec",All-items,37.3
1978-09,Ontario,All-items,36.0
1978-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,36.4
1978-09,"Toronto, Ontario",All-items,35.4
1978-09,"Thunder Bay, Ontario",All-items,37.7
1978-09,Manitoba,All-items,37.1
1978-09,"Winnipeg, Manitoba",All-items,37.0
1978-09,Saskatchewan,All-items,37.4
1978-09,"Regina, Saskatchewan",All-items,37.3
1978-09,"Saskatoon, Saskatchewan",All-items,37.5
1978-09,Alberta,All-items,37.2
1978-09,"Edmonton, Alberta",All-items,37.8
1978-09,"Calgary, Alberta",All-items,36.8
1978-09,British Columbia,All-items,39.1
1978-09,"Vancouver, British Columbia",All-items,38.6
1978-10,Canada,All-items,37.6
1978-10,Newfoundland and Labrador,All-items,39.2
1978-10,"St. John's, Newfoundland and Labrador",All-items,39.2
1978-10,Prince Edward Island,All-items,39.8
1978-10,"Charlottetown and Summerside, Prince Edward Island",All-items,39.9
1978-10,Nova Scotia,All-items,38.7
1978-10,"Halifax, Nova Scotia",All-items,38.6
1978-10,New Brunswick,All-items,38.6
1978-10,"Saint John, New Brunswick",All-items,38.4
1978-10,Quebec,All-items,37.8
1978-10,"Québec, Quebec",All-items,37.7
1978-10,"Montréal, Quebec",All-items,37.4
1978-10,Ontario,All-items,36.5
1978-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,36.9
1978-10,"Toronto, Ontario",All-items,35.9
1978-10,"Thunder Bay, Ontario",All-items,38.2
1978-10,Manitoba,All-items,37.8
1978-10,"Winnipeg, Manitoba",All-items,37.7
1978-10,Saskatchewan,All-items,37.6
1978-10,"Regina, Saskatchewan",All-items,37.5
1978-10,"Saskatoon, Saskatchewan",All-items,37.7
1978-10,Alberta,All-items,37.6
1978-10,"Edmonton, Alberta",All-items,38.3
1978-10,"Calgary, Alberta",All-items,37.0
1978-10,British Columbia,All-items,39.4
1978-10,"Vancouver, British Columbia",All-items,38.8
1978-11,Canada,All-items,37.8
1978-11,Newfoundland and Labrador,All-items,39.7
1978-11,"St. John's, Newfoundland and Labrador",All-items,39.6
1978-11,Prince Edward Island,All-items,39.9
1978-11,"Charlottetown and Summerside, Prince Edward Island",All-items,40.1
1978-11,Nova Scotia,All-items,38.9
1978-11,"Halifax, Nova Scotia",All-items,38.7
1978-11,New Brunswick,All-items,39.0
1978-11,"Saint John, New Brunswick",All-items,38.7
1978-11,Quebec,All-items,38.1
1978-11,"Québec, Quebec",All-items,38.1
1978-11,"Montréal, Quebec",All-items,37.7
1978-11,Ontario,All-items,36.9
1978-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,37.2
1978-11,"Toronto, Ontario",All-items,36.2
1978-11,"Thunder Bay, Ontario",All-items,38.5
1978-11,Manitoba,All-items,37.9
1978-11,"Winnipeg, Manitoba",All-items,37.9
1978-11,Saskatchewan,All-items,37.9
1978-11,"Regina, Saskatchewan",All-items,37.8
1978-11,"Saskatoon, Saskatchewan",All-items,37.9
1978-11,Alberta,All-items,37.9
1978-11,"Edmonton, Alberta",All-items,38.6
1978-11,"Calgary, Alberta",All-items,37.4
1978-11,British Columbia,All-items,39.6
1978-11,"Vancouver, British Columbia",All-items,39.0
1978-12,Canada,All-items,37.9
1978-12,Newfoundland and Labrador,All-items,39.8
1978-12,"St. John's, Newfoundland and Labrador",All-items,39.7
1978-12,Prince Edward Island,All-items,40.1
1978-12,"Charlottetown and Summerside, Prince Edward Island",All-items,40.3
1978-12,Nova Scotia,All-items,39.0
1978-12,"Halifax, Nova Scotia",All-items,38.9
1978-12,New Brunswick,All-items,39.0
1978-12,"Saint John, New Brunswick",All-items,38.9
1978-12,Quebec,All-items,38.3
1978-12,"Québec, Quebec",All-items,38.3
1978-12,"Montréal, Quebec",All-items,37.9
1978-12,Ontario,All-items,36.9
1978-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,37.3
1978-12,"Toronto, Ontario",All-items,36.2
1978-12,"Thunder Bay, Ontario",All-items,38.5
1978-12,Manitoba,All-items,38.0
1978-12,"Winnipeg, Manitoba",All-items,38.0
1978-12,Saskatchewan,All-items,38.0
1978-12,"Regina, Saskatchewan",All-items,37.9
1978-12,"Saskatoon, Saskatchewan",All-items,38.0
1978-12,Alberta,All-items,38.0
1978-12,"Edmonton, Alberta",All-items,38.7
1978-12,"Calgary, Alberta",All-items,37.4
1978-12,British Columbia,All-items,39.8
1978-12,"Vancouver, British Columbia",All-items,39.2
1979-01,Canada,All-items,38.1
1979-01,Newfoundland and Labrador,All-items,39.9
1979-01,"St. John's, Newfoundland and Labrador",All-items,39.8
1979-01,Prince Edward Island,All-items,40.3
1979-01,"Charlottetown and Summerside, Prince Edward Island",All-items,40.5
1979-01,Nova Scotia,All-items,39.2
1979-01,"Halifax, Nova Scotia",All-items,39.0
1979-01,New Brunswick,All-items,39.2
1979-01,"Saint John, New Brunswick",All-items,39.1
1979-01,Quebec,All-items,38.6
1979-01,"Québec, Quebec",All-items,38.6
1979-01,"Montréal, Quebec",All-items,38.2
1979-01,Ontario,All-items,37.2
1979-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,37.6
1979-01,"Toronto, Ontario",All-items,36.7
1979-01,"Thunder Bay, Ontario",All-items,38.7
1979-01,Manitoba,All-items,38.2
1979-01,"Winnipeg, Manitoba",All-items,38.1
1979-01,Saskatchewan,All-items,38.5
1979-01,"Regina, Saskatchewan",All-items,38.4
1979-01,"Saskatoon, Saskatchewan",All-items,38.4
1979-01,Alberta,All-items,38.2
1979-01,"Edmonton, Alberta",All-items,38.9
1979-01,"Calgary, Alberta",All-items,37.6
1979-01,British Columbia,All-items,40.0
1979-01,"Vancouver, British Columbia",All-items,39.5
1979-02,Canada,All-items,38.6
1979-02,Newfoundland and Labrador,All-items,40.3
1979-02,"St. John's, Newfoundland and Labrador",All-items,40.2
1979-02,Prince Edward Island,All-items,40.6
1979-02,"Charlottetown and Summerside, Prince Edward Island",All-items,40.8
1979-02,Nova Scotia,All-items,39.6
1979-02,"Halifax, Nova Scotia",All-items,39.3
1979-02,New Brunswick,All-items,39.5
1979-02,"Saint John, New Brunswick",All-items,39.4
1979-02,Quebec,All-items,39.0
1979-02,"Québec, Quebec",All-items,39.1
1979-02,"Montréal, Quebec",All-items,38.6
1979-02,Ontario,All-items,37.5
1979-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",All-items,37.9
